GEO.id,GEO.id2,GEO.display-label,GC.target-geo-id,GC.target-geo-id2,GC.display-label,GC.display-label,rescen42010,resbase42010,respop72010,respop72011,respop72012,respop72013,respop72014,respop72015,respop72016
Id,Id2,Geography,Target Geo Id,Target Geo Id2,Geography,Geography,"April 1, 2010 - Census","April 1, 2010 - Estimates Base",Population Estimate (as of July 1) - 2010,Population Estimate (as of July 1) - 2011,Population Estimate (as of July 1) - 2012,Population Estimate (as of July 1) - 2013,Population Estimate (as of July 1) - 2014,Population Estimate (as of July 1) - 2015,Population Estimate (as of July 1) - 2016
0100000US,,United States,310M300US25740,25740,"United States - Helena, MT Micro Area","Helena, MT Micro Area",74801,74798,74997,75699,76254,76877,77533,78150,79135
0100000US,,United States,310M300US25760,25760,"United States - Helena-West Helena, AR Micro Area","Helena-West Helena, AR Micro Area",21757,21757,21670,21413,20762,20437,19938,19534,18975
0100000US,,United States,310M300US25780,25780,"United States - Henderson, NC Micro Area","Henderson, NC Micro Area",45422,45419,45302,45250,45057,44510,44378,44351,44244
0100000US,,United States,310M300US25820,25820,"United States - Hereford, TX Micro Area","Hereford, TX Micro Area",19372,19372,19445,19475,19327,19136,19096,18807,18830
0100000US,,United States,310M300US25840,25840,"United States - Hermiston-Pendleton, OR Micro Area","Hermiston-Pendleton, OR Micro Area",87062,87062,87284,87900,88128,88039,87590,87454,87730
0100000US,,United States,310M300US25880,25880,"United States - Hillsdale, MI Micro Area","Hillsdale, MI Micro Area",46688,46688,46619,46636,46297,46155,45955,45940,45774
0100000US,,United States,310M300US25900,25900,"United States - Hilo, HI Micro Area","Hilo, HI Micro Area",185079,185079,185339,186933,188765,191147,193885,196156,198449
0100000US,,United States,310M300US26020,26020,"United States - Hobbs, NM Micro Area","Hobbs, NM Micro Area",64727,64727,64623,65037,66182,68164,69707,70848,69749
0100000US,,United States,310M300US26090,26090,"United States - Holland, MI Micro Area","Holland, MI Micro Area",111408,111408,111502,111550,111929,112415,113778,114661,115548
0100000US,,United States,310M300US26220,26220,"United States - Hood River, OR Micro Area","Hood River, OR Micro Area",22346,22346,22443,22410,22587,22614,22741,23037,23232
0100000US,,United States,310M300US26260,26260,"United States - Hope, AR Micro Area","Hope, AR Micro Area",31606,31606,31574,31516,31257,31183,30978,30591,30372
0100000US,,United States,310M300US26340,26340,"United States - Houghton, MI Micro Area","Houghton, MI Micro Area",38784,38784,38859,38998,38937,38853,38698,38558,38754
0100000US,,United States,310M300US26460,26460,"United States - Hudson, NY Micro Area","Hudson, NY Micro Area",63096,63091,63017,62626,62539,62269,62013,61491,60989
0100000US,,United States,310M300US26500,26500,"United States - Huntingdon, PA Micro Area","Huntingdon, PA Micro Area",45913,46031,46017,46130,46052,45949,45866,45721,45634
0100000US,,United States,310M300US26540,26540,"United States - Huntington, IN Micro Area","Huntington, IN Micro Area",37124,37124,37114,37186,36993,36823,36658,36607,36400
0100000US,,United States,310M300US26660,26660,"United States - Huntsville, TX Micro Area","Huntsville, TX Micro Area",82446,82536,82918,83000,82805,83709,84064,84928,85926
0100000US,,United States,310M300US26700,26700,"United States - Huron, SD Micro Area","Huron, SD Micro Area",17398,17398,17421,17740,18004,18304,18158,18206,18101
0100000US,,United States,310M300US26740,26740,"United States - Hutchinson, KS Micro Area","Hutchinson, KS Micro Area",64511,64511,64565,64422,64245,64168,63737,63647,63220
0100000US,,United States,310M300US26780,26780,"United States - Hutchinson, MN Micro Area","Hutchinson, MN Micro Area",36651,36651,36607,36420,36013,35977,35881,35919,35842
0100000US,,United States,310M300US26860,26860,"United States - Indiana, PA Micro Area","Indiana, PA Micro Area",88880,88893,88850,88575,88255,88264,87597,86977,86364
0100000US,,United States,310M300US26940,26940,"United States - Indianola, MS Micro Area","Indianola, MS Micro Area",29450,29385,28951,28515,28417,27941,27432,26923,26407
0100000US,,United States,310M300US26960,26960,"United States - Ionia, MI Micro Area","Ionia, MI Micro Area",63905,63905,63862,63865,63910,64023,64292,64173,64232
0100000US,,United States,310M300US27020,27020,"United States - Iron Mountain, MI-WI Micro Area","Iron Mountain, MI-WI Micro Area",30591,30591,30544,30569,30686,30541,30402,30207,29991
0100000US,,United States,310M300US27160,27160,"United States - Jackson, OH Micro Area","Jackson, OH Micro Area",33225,33224,33273,33150,32909,32833,32794,32546,32505
0100000US,,United States,310M300US27220,27220,"United States - Jackson, WY-ID Micro Area","Jackson, WY-ID Micro Area",31464,31459,31450,31648,31771,32595,33146,33641,34151
0100000US,,United States,310M300US27300,27300,"United States - Jacksonville, IL Micro Area","Jacksonville, IL Micro Area",40902,40906,40854,40758,40658,40235,39906,39719,39330
0100000US,,United States,310M300US27380,27380,"United States - Jacksonville, TX Micro Area","Jacksonville, TX Micro Area",50845,50834,50915,51013,51200,50981,51007,51431,51668
0100000US,,United States,310M300US27420,27420,"United States - Jamestown, ND Micro Area","Jamestown, ND Micro Area",21100,21100,21124,21014,20983,21132,21190,21108,21128
0100000US,,United States,310M300US27460,27460,"United States - Jamestown-Dunkirk-Fredonia, NY Micro Area","Jamestown-Dunkirk-Fredonia, NY Micro Area",134905,134904,134760,134266,133438,133005,131980,130811,129504
0100000US,,United States,310M300US27540,27540,"United States - Jasper, IN Micro Area","Jasper, IN Micro Area",54734,54659,54682,54884,54806,54908,54902,54897,54983
0100000US,,United States,310M300US27600,27600,"United States - Jefferson, GA Micro Area","Jefferson, GA Micro Area",60485,60485,60750,60544,60448,60856,61700,63038,64615
0100000US,,United States,310M300US27660,27660,"United States - Jennings, LA Micro Area","Jennings, LA Micro Area",31594,31594,31628,31578,31441,31283,31424,31434,31413
0100000US,,United States,310M300US27700,27700,"United States - Jesup, GA Micro Area","Jesup, GA Micro Area",30099,30099,30094,30346,30362,30055,29972,29539,30104
0100000US,,United States,310M300US27920,27920,"United States - Junction City, KS Micro Area","Junction City, KS Micro Area",34362,34362,35284,35301,37947,36893,36682,36981,35586
0100000US,,United States,310M300US27940,27940,"United States - Juneau, AK Micro Area","Juneau, AK Micro Area",31275,31275,31392,32175,32434,32604,32511,32603,32468
0100000US,,United States,310M300US28060,28060,"United States - Kalispell, MT Micro Area","Kalispell, MT Micro Area",90928,90928,90864,91190,91617,92975,94728,96079,98082
0100000US,,United States,310M300US28180,28180,"United States - Kapaa, HI Micro Area","Kapaa, HI Micro Area",67091,67090,67209,67803,68558,69628,70540,71478,72029
0100000US,,United States,310M300US28260,28260,"United States - Kearney, NE Micro Area","Kearney, NE Micro Area",52591,52591,52662,53391,54144,54529,54829,55312,55935
0100000US,,United States,310M300US28300,28300,"United States - Keene, NH Micro Area","Keene, NH Micro Area",77117,77117,77066,76915,76851,76598,76288,76089,75774
0100000US,,United States,310M300US28340,28340,"United States - Kendallville, IN Micro Area","Kendallville, IN Micro Area",47536,47536,47477,47458,47429,47501,47610,47759,47638
0100000US,,United States,310M300US28380,28380,"United States - Kennett, MO Micro Area","Kennett, MO Micro Area",31953,31953,31945,32024,31860,31725,31358,30877,30535
0100000US,,United States,310M300US28500,28500,"United States - Kerrville, TX Micro Area","Kerrville, TX Micro Area",49625,49625,49650,49628,49751,49834,50426,51011,51504
0100000US,,United States,310M300US28540,28540,"United States - Ketchikan, AK Micro Area","Ketchikan, AK Micro Area",13477,13491,13539,13639,13711,13673,13758,13689,13746
0100000US,,United States,310M300US28580,28580,"United States - Key West, FL Micro Area","Key West, FL Micro Area",73090,73090,73212,74096,74833,76204,76910,78728,79077
0100000US,,United States,310M300US28620,28620,"United States - Kill Devil Hills, NC Micro Area","Kill Devil Hills, NC Micro Area",38327,38327,38399,38533,38591,38993,39159,39726,40105
0100000US,,United States,310M300US28780,28780,"United States - Kingsville, TX Micro Area","Kingsville, TX Micro Area",32477,32474,32472,32495,32554,32489,32360,31982,32094
0100000US,,United States,310M300US28820,28820,"United States - Kinston, NC Micro Area","Kinston, NC Micro Area",59495,59531,59488,59484,59166,58831,58372,58041,57307
0100000US,,United States,310M300US28860,28860,"United States - Kirksville, MO Micro Area","Kirksville, MO Micro Area",30038,30038,30057,30001,30070,30067,29962,29864,29753
0100000US,,United States,310M300US28900,28900,"United States - Klamath Falls, OR Micro Area","Klamath Falls, OR Micro Area",66380,66380,66333,66337,66075,65830,65475,65908,66443
0100000US,,United States,310M300US29060,29060,"United States - Laconia, NH Micro Area","Laconia, NH Micro Area",60088,60072,60100,60240,60339,60138,60278,60427,60779
0100000US,,United States,310M300US29260,29260,"United States - La Grande, OR Micro Area","La Grande, OR Micro Area",25748,25744,25744,25887,25807,25519,25650,25729,26087
0100000US,,United States,310M300US29300,29300,"United States - LaGrange, GA Micro Area","LaGrange, GA Micro Area",67044,67044,67091,67719,68432,68936,69451,69747,70005
0100000US,,United States,310M300US29380,29380,"United States - Lake City, FL Micro Area","Lake City, FL Micro Area",67531,67532,67584,67344,67949,67512,67942,68286,69299
0100000US,,United States,310M300US29500,29500,"United States - Lamesa, TX Micro Area","Lamesa, TX Micro Area",13833,13833,13836,13785,13647,13254,13500,13075,13111
0100000US,,United States,310M300US29660,29660,"United States - Laramie, WY Micro Area","Laramie, WY Micro Area",36299,36299,36428,36895,37364,37636,37846,38079,38256
0100000US,,United States,310M300US29780,29780,"United States - Las Vegas, NM Micro Area","Las Vegas, NM Micro Area",29393,29393,29401,29335,29026,28696,28318,27951,27760
0100000US,,United States,310M300US29860,29860,"United States - Laurel, MS Micro Area","Laurel, MS Micro Area",84823,84823,84805,84659,84875,85317,84747,84785,84531
0100000US,,United States,310M300US29900,29900,"United States - Laurinburg, NC Micro Area","Laurinburg, NC Micro Area",36157,36157,36081,36324,36156,35992,35743,35418,35244
0100000US,,United States,310M300US29980,29980,"United States - Lawrenceburg, TN Micro Area","Lawrenceburg, TN Micro Area",41869,41851,41988,42059,42133,41990,42297,42531,43081
0100000US,,United States,310M300US30060,30060,"United States - Lebanon, MO Micro Area","Lebanon, MO Micro Area",35571,35571,35655,35590,35420,35637,35493,35487,35490
0100000US,,United States,310M300US30220,30220,"United States - Levelland, TX Micro Area","Levelland, TX Micro Area",22935,22927,22849,22979,23108,23477,23565,23461,23275
0100000US,,United States,310M300US30260,30260,"United States - Lewisburg, PA Micro Area","Lewisburg, PA Micro Area",44947,44949,44971,45064,45143,44746,44944,45494,45565
0100000US,,United States,310M300US30280,30280,"United States - Lewisburg, TN Micro Area","Lewisburg, TN Micro Area",30617,30606,30678,30885,30928,31082,31233,31518,31915
0100000US,,United States,310M300US30380,30380,"United States - Lewistown, PA Micro Area","Lewistown, PA Micro Area",46682,46682,46655,46776,46832,46714,46555,46481,46342
0100000US,,United States,310M300US30420,30420,"United States - Lexington, NE Micro Area","Lexington, NE Micro Area",26370,26370,26379,26253,26096,26044,25942,25813,25611
0100000US,,United States,310M300US30580,30580,"United States - Liberal, KS Micro Area","Liberal, KS Micro Area",22952,22952,22983,23171,23403,23355,23299,23159,22709
0100000US,,United States,310M300US30660,30660,"United States - Lincoln, IL Micro Area","Lincoln, IL Micro Area",30305,30305,30274,30308,30388,29890,29755,29540,29527
0100000US,,United States,310M300US30820,30820,"United States - Lock Haven, PA Micro Area","Lock Haven, PA Micro Area",39238,39241,39247,39520,39740,39854,39494,39359,39233
0100000US,,United States,310M300US30880,30880,"United States - Logan, WV Micro Area","Logan, WV Micro Area",36743,36745,36728,36453,36336,35983,35295,34514,33700
0100000US,,United States,310M300US30900,30900,"United States - Logansport, IN Micro Area","Logansport, IN Micro Area",38966,38966,38975,38876,38710,38504,38381,38078,37946
0100000US,,United States,310M300US30940,30940,"United States - London, KY Micro Area","London, KY Micro Area",126369,126369,126597,127110,126965,127365,127526,127769,128033
0100000US,,United States,310M300US31060,31060,"United States - Los Alamos, NM Micro Area","Los Alamos, NM Micro Area",17950,17950,18012,18174,18149,17817,17668,17696,18147
0100000US,,United States,310M300US31220,31220,"United States - Ludington, MI Micro Area","Ludington, MI Micro Area",28705,28705,28730,28648,28672,28656,28761,28812,28876
0100000US,,United States,310M300US31260,31260,"United States - Lufkin, TX Micro Area","Lufkin, TX Micro Area",86771,86771,86915,87275,87520,87409,87628,87938,87791
0100000US,,United States,310M300US31300,31300,"United States - Lumberton, NC Micro Area","Lumberton, NC Micro Area",134168,134240,134450,135103,135412,135074,134869,134292,133235
0100000US,,United States,310M300US31380,31380,"United States - Macomb, IL Micro Area","Macomb, IL Micro Area",32612,32612,32607,32485,32516,32167,31615,31342,30996
0100000US,,United States,310M300US31500,31500,"United States - Madison, IN Micro Area","Madison, IN Micro Area",32428,32428,32421,32296,32510,32488,32531,32465,32418
0100000US,,United States,310M300US31580,31580,"United States - Madisonville, KY Micro Area","Madisonville, KY Micro Area",46920,46920,46862,46879,46707,46560,46341,46281,45904
0100000US,,United States,310M300US31620,31620,"United States - Magnolia, AR Micro Area","Magnolia, AR Micro Area",24552,24552,24747,24696,24429,24294,24078,24140,23901
0100000US,,United States,310M300US31660,31660,"United States - Malone, NY Micro Area","Malone, NY Micro Area",51599,51606,51624,51568,51788,51242,51092,50502,50409
0100000US,,United States,310M300US31680,31680,"United States - Malvern, AR Micro Area","Malvern, AR Micro Area",32923,33010,33212,33115,33457,33495,33389,33483,33374
0100000US,,United States,310M300US31820,31820,"United States - Manitowoc, WI Micro Area","Manitowoc, WI Micro Area",81442,81442,81298,81171,80862,80632,80145,79717,79536
0100000US,,United States,310M300US31930,31930,"United States - Marietta, OH Micro Area","Marietta, OH Micro Area",61778,61778,61709,61546,61494,61395,61198,61071,60610
0100000US,,United States,310M300US31940,31940,"United States - Marinette, WI-MI Micro Area","Marinette, WI-MI Micro Area",65778,65778,65660,65342,65189,65178,64783,64368,63772
0100000US,,United States,310M300US31980,31980,"United States - Marion, IN Micro Area","Marion, IN Micro Area",70061,70063,69936,69702,69198,69011,68505,67692,66937
0100000US,,United States,310M300US32000,32000,"United States - Marion, NC Micro Area","Marion, NC Micro Area",44996,44994,45069,44974,45006,44990,45029,44963,45075
0100000US,,United States,310M300US32020,32020,"United States - Marion, OH Micro Area","Marion, OH Micro Area",66501,66501,66454,66547,66229,65885,65656,65232,65096
0100000US,,United States,310M300US32100,32100,"United States - Marquette, MI Micro Area","Marquette, MI Micro Area",67077,67077,67109,67439,67814,67776,67761,67305,66435
